ID		Funding Details	Funding Text 1	Funding Text 2	Funding Text 3	Funding Text 4
new_entry_		"FAUNA 1020/2016

Horizon 2020 Framework Programme, H2020

MAVA Foundation

Natural Environment Research Council, NERC

Leverhulme Trust

European Research Council, ERC: 742808

Universität Zürich, UZH"	We thank Jean-Michel Gaillard, Jean-Fran?ois Lema?tre and one anonymous reviewer for previous comments on the manuscript. We are grateful to the Kalahari Research Trust and the Kalahari Meerkat Project for access to facilities and habituated animals in the Kuruman River Reserve, South Africa. The long-term research on meerkats is currently supported by a European Research Council Advanced Grant (no. 742808) to T.C.-B. and by grants from the University of Zurich to M.B.M. and the MAVA foundation. J.T. was funded by a Natural Environment Research Council (UK) Doctoral Training programme during the inception of the work. S.P.S. was funded by the Leverhulme Trust and the Isaac Newton Trust. We would like to thank the Northern Cape Department of Environment and Nature Conservation for permission to conduct the research (FAUNA 1020/2016), Dom Cram and Mark Dyble for comments on an earlier version of the manuscript, and numerous volunteers, for their historic and continued work with the meerkats in the Kalahari.			
new_entry_		"James S. McDonnell Foundation, JSMF

Wellcome Trust, WT: 103838

Medical Research Council, MRC: G0700503 BCPG, MC_UU_00005/12, SUAG/004 RG91365"	The work was supported by the Guarantors of Brain Entry Fellowship (DJLS), the James S. McDonnell Foundation 21st Century Science Initiative, Scholar Award in Understanding Human Cognition (JBR), the Wellcome Trust [103838] and the Medical Research Council [SUAG/004 RG91365 JBR, and G0700503 BCPG], the National Institute for Health Research Cambridge Biomedical Research Centre including the Cambridge Brain Bank, the Raymond and Beverley Sackler Trust, and the Cambridge Centre for Parkinson-plus.			
new_entry_		"T32GM007388

National Science Foundation, NSF: EP/R513295/1

National Institutes of Health, NIH: R01GM086537, R35GM128813

Hertz Foundation

Edge Hill University, EHU

Engineering and Physical Sciences Research Council, EPSRC: EP/K041096/1, EP/R005125/1, EP/R018472/1"	We thank Alan Futran, Henry Mattingly, Michael Frenklach, Melanie Cobb, Natalie Ahn, Trudi Schüpbach, Jared Toettcher, Rebecca Burdine, and Alexander Berezhkovskii for helpful discussions and E. Goldsmith for the wild-type MEK and ERK constructs. H.A.H. gratefully acknowledges a sabbatical grant by EDGE to visit the Shvartsman lab and subsequent support of EPSRC grants EP/K041096/1 , EP/R005125/1 and EP/R018472/1 and Royal Society URF . This work was supported by NIH grants R35GM128813 (M.W.) and R01GM086537 (S.Y.S.) and by the Lewis-Sigler collaboration fund (M.W. and S.Y.S.). E.Y. acknowledges support by the NIH HHS training grant T32GM007388 . S.M. acknowledges support by the Hertz Foundation Fellowship and the NSF GRFP Fellowship. L.M. acknowledges support by the EPSRC grant EP/R513295/1 .			
new_entry_		"Ministero dell’Istruzione, dell’Università e della Ricerca, MIUR

European Research Council, ERC

Engineering and Physical Sciences Research Council, EPSRC"	The authors acknowledge helpful discussions with Art B. Owen. The first author was supported by the Spanish Ministry of Economics, the second author was supported by the U.K. Engineering and Physical Sciences Research Council, and the third author was supported by the European Research Council and by the Ministry of Education, Universities and Research.			
new_entry_		"Biotechnology and Biological Sciences Research Council, BBSRC: NE/S000224/1, NEC06550

Natural Environment Research Council, NERC"	Funding: This study was supported by a PhD bursary funded between the Centre for Ecology & Hydrology, Rothamsted Research and Lancaster University. The research was also supported by the Natural Environment Research Council (NERC) under research programme NE/N018125/1 ASSIST – Achieving Sustainable Agricultural Systems www.assist.ceh.ac.uk. ASSIST is an initiative jointly supported by NERC and the Biotechnology and Biological Sciences Research Council (BBSRC). BW is funded though the projects CHEMPOP (NEC06550) and ERCITE Chemical Mixture (NE/S000224/1).			
new_entry_		"Medical Research Council, MRC: MR/R015600/1

Department for International Development, DFID"	The results reported herein correspond to specific aims of grant HPRU-2012-10080 to P.J.W. from the UK National Institute for Health Research (NIHR) Health Protection Research Unit (HPRU) in Modelling Meth-odology at Imperial College London, in partnership with Public Health England. This work was also supported by grant MR/R015600/1 to P.J.W. from the UK Medical Research Council and Department for International Development.			
new_entry_		"Economic and Social Research Council, ESRC

Natural Environment Research Council, NERC: NE/L00139X/1

Department for International Development, DFID"	This research was carried out as part of the project Poverty and Ecosystem Impacts of Tanzania’s Wildlife Management Areas (PIMA), NE/L00139X/1, funded with support from the Ecosystem Services for Poverty Alleviation (ESPA) programme. The ESPA programme was funded by the Department for International Development (DFID), the Economic and Social Research Council (ESRC) and the Natural Environment Research Council (NERC). A.K. also acknowledges support from the Understanding the Impacts of the Current El Niño programme of NERC and Department for International Development (DfID) (grant reference no. NE/P004725/1). We thank the Government of Tanzania for their permission to carry out fieldwork associated with this research project and the Tanzanian communities who participated in the research.			
new_entry_		"CE140100049

National Aeronautics and Space Administration, NASA

U.S. Geological Survey, USGS

Appalachian Regional Commission, ARC

Engineering and Physical Sciences Research Council, EPSRC: EP/K014463/1

Queensland University of Technology, QUT"	MTM was supported by the UK EPSRC as part of the “i-Like” programme grant (ref: EP/K014463/1). KLM was supported by an ARC Laureate Fellowship. KLM and ANP received funding from the Australian Government via the Australian Research Council Centre of Excellence for Mathematical and Statistical Frontiers (project number CE140100049). The authors thank David Firth, Christian Robert, Jean-Michel Marin, Daniel Simpson, Clair Alston-Knox, and Natalie Moores for helpful conversations during the preparation of this manuscript. We also thank the associate editor and two reviewers for their thoughtful comments and suggestions. Landsat imagery courtesy of NASA Goddard Space Flight Center and U.S. Geological Survey. Computational resources and services used in this work were provided by the HPC and Research Support Group, Queensland University of Technology, Brisbane, Australia.	"MTM was supported by the UK EPSRC as part of the ""i-Like"" programme grant (ref: EP/K014463/1). KLM was supported by an ARC Laureate Fellowship. KLM and ANP received funding from the Australian Government via the Australian Research Council Centre of Excellence for Mathematical and Statistical Frontiers (project number CE140100049). The authors thank David Firth, Christian Robert, Jean-Michel Marin, Daniel Simpson, Clair Alston-Knox, and Natalie Moores for helpful conversations during the preparation of this manuscript. We also thank the associate editor and two reviewers for their thoughtful comments and suggestions. Landsat imagery courtesy of NASA Goddard Space Flight Center and U.S. Geological Survey. Computational resources and services used in this work were provided by the HPC and Research Support Group, Queensland University of Technology, Brisbane, Australia."		
new_entry_		"Natural Environment Research Council, NERC: NE/N010221/1

Grantová Agentura České Republiky, GA ČR: 17‐27184Y"	We are grateful to Ludek Berec, Owen T. Lewis, Nicholas A. Pardikes, and Moria L. Robinson for insightful comments on the manuscript. We are also thankful for funding support from the Czech Science Foundation (17‐27184Y) and the U.K. National Environment Research Council (NE/N010221/1).			
new_entry_		"Cooperative Research Centres, Australian Government Department of Industry, CRCs

National Health and Medical Research Council, NHMRC"	Hok Pan Yuen received support through an Australian Government Research Training Program Scholarship. Barnaby Nelson was supported by an NHMRC Senior Research Fellowship.			
new_entry_		Natural Environment Research Council, NERC: 690462, PCIN-2017-038	ACKNOWLEDGMENTS. We acknowledge the GESLA project for assembling and making the tide gauge data available. F.M.C. was supported by the Natural Environment Research Council National Capability funding. M.M. was supported by the European Research Area for Climate Services Integrating Sea-level Projections in Climate Services for Coastal Adaptation project (Grants 690462 and PCIN-2017-038). Plotting was done in Python using the Matplotlib and Basemap libraries.			
new_entry_		"University of Salford Manchester, USM

Natural Environment Research Council, NERC: NE/K014455/1

National Eye Research Centre, NERC: NE/S000844/1"	The authors would like to thank Prof. Ch? Weldon and Prof. Trenton Garner for access to Batrachochytrium dendrobatidis isolates used in this study. MF is a fellow on the CIFAR ?Fungal Kingdom? program. Funding. This study was funded by the University of Salford Research Pump Priming Fund awarded to RA. XH was funded by an Institute of Zoology Research Fellowship. MF and TS were supported by NERC grant NE/S000844/1.	This study was funded by the University of Salford Research Pump Priming Fund awarded to RA. XH		
new_entry_		"265660

CH160059

Wellcome Trust, WT: 200222/Z/15/Z

Medical Research Council, MRC: MC_PC_16052, MC_PC_16078, MR/R024839/1"	Acknowledgements We thank N. Grisales (Bakaridjan in 2013 and 2015), A. Sanou, M. Guelbeogo (Tiefora 2018, Tengrela 2011, 2012, 2014, 2016) and N. Lissenden (Tengrela 2018) for providing field collections; D. Neafsey and J. Tennessen for sharing Tengrela whole-genome sequence data; I. Iovinella for the provision of SAP1 and SAP3 plasmids; M. Bernardi for help with the generation of the map in Fig. 3a and the preparation of figures; F. Brown, S. Elg, P. Pignatelli and D. Au for providing technical support; H. Toé, B. Lambert and T. Churcher for supplying both the field data and figure in Extended Data Fig. 8; and D. Tsakireli and E. Morou for their help with the expression and characterization of SAP proteins. This study was funded by an MRC Skills Development Fellowship (MR/R024839/1) to V.A.I. and a Royal Society Challenge Grant (CH160059) to H.R. Mosquito collections in Burkina Faso were supported by EC FP7 Project grant no: 265660 ‘AvecNet’ and Wellcome Trust Collaborative Award (200222/Z/15/Z).			
new_entry_		Biotechnology and Biological Sciences Research Council, BBSRC: BB/N000560/2, BB/N000625/1, BB/N000668/1	This work was funded by the BBSRC grant no. BB/N000668/1 awarded to M.J.F.B., grant no. BB/N000560/2 to M.T.F. and grant no. BB/N000625/1 to L.W.			
new_entry_		Natural Environment Research Council, NERC: NE/I028327/1, NE/R016429/1	The work was funded by the UK Natural Environment Research Council award number NE/I028327/1 “Methane and other greenhouse gases in the Arctic - measurements, process studies and modelling (MAMM)” and by the Natural Environment Research Council award number NE/R016429/1 as part of the UK-SCAPE programme delivering National Capability.			
new_entry_		"Engineering and Physical Sciences Research Council, EPSRC: EP/F500394/1

Biotechnology and Biological Sciences Research Council, BBSRC: BB/J014427/1"	We are indebted to our co-author, Dr Daniel Lunn, who sadly passed away prior to the acceptance of this publication. Dan's kindness, generosity and breadth of knowledge led him to continue to provide statistical support long after his retirement. Time spent with Dan was never dull ? his extraordinary varied career, mental acuity and passion for communicating complex ideas meant a meeting about the vagaries of statistical modelling could easily encompass cartology, archaeology and nuclear physics! We are immensely grateful for the time he spent with us and for the support he provided, and wish his family the best at this difficult time. We thank Henrik Rasmussen and all of the Save the Elephants team involved in data collection. We thank the Kenyan Office of the President, the Kenya Wildlife Service (KWS) and the Samburu and Isiolo governments, wardens and rangers for their support of our work. L.A.T. was funded by the Biotechnology and Biological Sciences Research Council (BBSRC) UK (grant number BB/J014427/1). B.L. was funded by Engineering and Physical Sciences Research Council (EPSRC) UK (grant number EP/F500394/1).	We are indebted to our co‐author, Dr Daniel Lunn, who sadly passed away prior to the acceptance of this publication. Dan's kindness, generosity and breadth of knowledge led him to continue to provide statistical support long after his retirement. Time spent with Dan was never dull – his extraordinary varied career, mental acuity and passion for communicating complex ideas meant a meeting about the vagaries of statistical modelling could easily encompass cartology, archaeology and nuclear physics! We are immensely grateful for the time he spent with us and for the support he provided, and wish his family the best at this difficult time. We thank Henrik Rasmussen and all of the Save the Elephants team involved in data collection. We thank the Kenyan Office of the President, the Kenya Wildlife Service (KWS) and the Samburu and Isiolo governments, wardens and rangers for their support of our work. L.A.T. was funded by the Biotechnology and Biological Sciences Research Council (BBSRC) UK (grant number BB/J014427/1). B.L. was funded by Engineering and Physical Sciences Research Council (EPSRC) UK (grant number EP/F500394/1).		
